Date,CategoricalFeature1,CategoricalFeature2,Activity1,Activity2,Target,Activity3,Activity4,Activity5,Activity6,Activity7,Activity8,Activity9,Activity10,Activity11,Activity12,Activity13,Activity14,Activity15,Activity16
5/29/2018,Cat_4,Cat_3,517,1462,88,2767,856,68,NA,334,1106,1543,739,1436,1947,683,1108,166,NA
5/29/2018,Cat_1,Cat_4,653,1668,28,1624,1835,45,32,250,103,6377,490,2386,3018,1565,2566,1024,136
5/29/2018,Cat_2,Cat_4,168,278,NA,364,189,44,NA,56,28,213,100,360,405,205,281,80,NA
5/29/2018,Cat_4,Cat_4,557,1336,NA,6611,659,62,NA,761,208,1015,504,2028,2496,1059,1717,282,27
5/29/2018,Cat_1,Cat_5,33305,46089,680,41368,36654,368,46,2591,6685,12116,15843,73325,91902,46570,87226,29397,780
5/29/2018,Cat_2,Cat_5,6156,10624,122,12497,11473,76,NA,853,797,2895,5723,17740,22375,10492,20404,5082,107
5/29/2018,Cat_4,Cat_5,34303,69049,668,92517,28225,429,33,10544,7130,14628,27862,97782,146522,51011,102382,23899,189
5/29/2018,Cat_1,Cat_6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA
5/29/2018,Cat_1,Cat_7,5037,4847,119,18533,8569,47,NA,7834,261,1975,1055,6198,9165,3738,6550,1255,78
5/29/2018,Cat_2,Cat_7,426,998,42,2728,1420,NA,NA,738,61,224,396,1180,1931,737,1512,230,60
5/29/2018,Cat_4,Cat_7,1305,5602,65,14723,1828,72,NA,18708,331,2221,1139,4615,9394,1814,4033,439,44
5/29/2018,Cat_1,Cat_8,21953,95151,631,31283,46872,289,29,2855,11136,19561,29441,151282,171602,79808,169749,47499,1369
5/29/2018,Cat_2,Cat_8,3409,10879,100,4612,9140,81,NA,401,986,2605,4779,21315,27279,11609,22144,6269,239
5/29/2018,Cat_4,Cat_8,16482,71382,310,34924,21512,356,77,3890,9252,18074,33240,121952,173682,60995,114428,12579,320
5/29/2018,Cat_1,Cat_9,142,765,33,258,956,NA,NA,41,181,324,197,1846,2392,897,1749,843,67
5/29/2018,Cat_2,Cat_9,71,297,NA,225,684,33,NA,128,119,139,80,1793,2109,943,1096,518,28
5/29/2018,Cat_4,Cat_9,133,1412,NA,884,693,45,NA,970,288,491,294,8738,11010,4172,4122,337,NA
5/30/2018,Cat_1,Cat_1,2802,5119,60,3954,3093,130,NA,191,227,1006,1194,4784,5056,2787,4904,1767,72
5/30/2018,Cat_2,Cat_1,425,601,NA,540,615,44,NA,66,42,101,139,803,889,541,791,109,55
5/30/2018,Cat_4,Cat_1,1695,1839,46,3589,975,67,NA,485,132,534,318,1492,1822,988,1392,101,47
5/30/2018,Cat_1,Cat_10,4131,2546,40,2923,3892,NA,NA,6965,166,945,1459,1750,2015,1089,1898,758,29
5/30/2018,Cat_2,Cat_10,2084,534,NA,1881,1804,NA,NA,5812,84,287,1153,982,1169,699,1142,334,43
5/30/2018,Cat_4,Cat_10,9330,6754,115,11438,7263,85,NA,32627,879,2402,16103,13701,19482,7734,15297,1098,29
5/30/2018,Cat_1,Cat_2,13373,40039,358,17429,27075,202,NA,1597,4903,25820,10384,66526,83723,39021,69540,19269,827
5/30/2018,Cat_2,Cat_2,1441,5990,79,2401,6410,68,NA,354,446,1861,1844,12058,15958,6906,11771,2791,159
5/30/2018,Cat_4,Cat_2,5733,34680,217,21188,13907,201,NA,3734,3230,41815,10463,59842,83659,28254,46287,3887,198
5/30/2018,Cat_1,Cat_3,580,1301,64,1574,1130,NA,NA,94,274,1106,478,1095,1222,814,1113,390,48
5/30/2018,Cat_2,Cat_3,90,186,33,320,190,NA,NA,45,83,128,80,340,353,233,241,87,NA
5/30/2018,Cat_4,Cat_3,457,940,53,1681,618,46,NA,190,644,1000,512,848,1282,507,870,170,NA
5/30/2018,Cat_1,Cat_4,657,1945,41,1594,1750,65,44,130,125,19252,919,2710,2910,1546,2722,1013,96
5/30/2018,Cat_2,Cat_4,175,214,NA,304,342,41,NA,80,62,544,149,425,644,230,518,116,NA
5/30/2018,Cat_4,Cat_4,575,1695,NA,5023,719,53,NA,1220,182,1278,497,2326,2816,1644,2053,145,40
5/30/2018,Cat_1,Cat_5,32009,63261,855,43320,35247,247,27,2343,6148,11824,18015,79904,91233,46370,86952,27385,667
5/30/2018,Cat_2,Cat_5,6205,12427,157,11916,11082,118,NA,805,1098,2429,4891,17584,22312,11123,18575,4439,141
5/30/2018,Cat_4,Cat_5,29673,79337,680,89495,27792,462,48,8612,7641,13804,28884,102120,146559,52601,115764,20536,230
5/30/2018,Cat_1,Cat_6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
5/30/2018,Cat_1,Cat_7,4400,5327,110,17417,8076,60,NA,6587,366,2068,895,6945,8691,3890,7772,1287,55
5/30/2018,Cat_2,Cat_7,323,786,28,2556,1724,NA,NA,522,63,228,164,1257,1951,696,1483,326,53
5/30/2018,Cat_4,Cat_7,1030,5573,64,10407,1857,59,NA,20849,316,2189,1438,4092,7794,1509,3852,477,43
5/30/2018,Cat_1,Cat_8,21623,110352,862,28609,48153,287,62,2564,9836,20603,31433,146943,154451,82804,161755,45721,1105
5/30/2018,Cat_2,Cat_8,2649,13306,60,4394,10088,29,NA,384,1201,3065,5286,20332,25510,12677,21407,6027,169
5/30/2018,Cat_4,Cat_8,14742,80167,454,28598,20133,321,40,3446,9932,13829,32501,123726,167778,59126,120861,13322,492
5/30/2018,Cat_1,Cat_9,157,976,43,370,731,NA,NA,90,134,355,263,1912,2538,1043,1998,824,40
5/30/2018,Cat_2,Cat_9,87,400,NA,164,519,46,NA,88,60,115,143,1320,1764,770,883,301,61
5/30/2018,Cat_4,Cat_9,213,1418,NA,817,469,33,NA,1112,117,565,329,7562,9149,3146,4245,438,NA
5/31/2018,Cat_1,Cat_1,2920,4550,63,3857,2951,130,NA,360,340,969,1236,4275,4938,2855,5475,1828,95
5/31/2018,Cat_2,Cat_1,375,548,40,470,613,58,NA,63,64,58,105,523,675,331,569,150,63
5/31/2018,Cat_4,Cat_1,1378,2315,45,2748,778,47,NA,315,204,328,479,1664,2076,837,1597,110,41
5/31/2018,Cat_1,Cat_10,4133,2953,66,3100,3785,NA,NA,5615,184,887,1421,2187,2559,1402,2074,887,43
5/31/2018,Cat_2,Cat_10,2331,445,NA,2289,2266,NA,NA,7470,45,346,1106,779,1017,529,979,340,NA
5/31/2018,Cat_4,Cat_10,10006,6500,95,12158,7578,59,NA,32253,614,2529,13666,14604,17657,8219,17233,1083,48
5/31/2018,Cat_1,Cat_2,14228,41193,238,19965,25287,242,NA,1749,4455,20499,9644,65200,80063,33937,61803,17572,922
5/31/2018,Cat_2,Cat_2,1648,6249,132,2125,5642,85,NA,238,512,1856,1838,13043,15378,7134,11861,2514,168
5/31/2018,Cat_4,Cat_2,5460,33137,201,18543,13292,320,47,3224,2376,18603,9316,51893,71352,28814,48513,4672,154
5/31/2018,Cat_1,Cat_3,352,1472,48,1154,1189,NA,NA,NA,200,668,341,1057,1204,746,1143,387,42
5/31/2018,Cat_2,Cat_3,59,237,NA,406,287,NA,NA,48,83,152,68,336,434,184,216,56,NA
5/31/2018,Cat_4,Cat_3,502,1314,65,1775,532,61,NA,132,597,553,406,1654,2059,894,1268,188,61
5/31/2018,Cat_1,Cat_4,492,2314,40,1182,1436,48,NA,185,84,7209,954,2257,2798,1286,2513,1054,83
5/31/2018,Cat_2,Cat_4,132,344,NA,336,458,NA,NA,104,59,401,181,550,576,372,535,181,NA
5/31/2018,Cat_4,Cat_4,697,1682,57,5145,624,41,NA,1253,201,1646,748,2297,2959,1481,1757,244,43
5/31/2018,Cat_1,Cat_5,29420,50063,643,48077,41875,258,NA,2263,5236,11140,15827,74638,86332,44943,75496,26333,719
5/31/2018,Cat_2,Cat_5,5312,10773,238,12348,9710,83,NA,669,848,2628,4095,18054,20768,9724,19495,5256,142
5/31/2018,Cat_4,Cat_5,30936,67631,676,83299,25230,367,60,8635,6440,12405,22978,97411,123902,50841,104462,21203,229
5/31/2018,Cat_1,Cat_7,3542,4893,98,15215,7902,85,NA,5617,299,1703,1070,5971,9072,4110,6782,1329,59
5/31/2018,Cat_2,Cat_7,400,852,40,2113,1351,NA,NA,199,44,330,239,1054,1781,616,1273,252,NA
5/31/2018,Cat_4,Cat_7,1016,5162,56,10416,2070,96,NA,9359,230,1887,1612,3540,7788,1507,3419,438,NA
5/31/2018,Cat_1,Cat_8,21293,107552,591,26395,43705,288,NA,2221,8907,19644,29007,150884,170928,70969,166191,44112,1027
5/31/2018,Cat_2,Cat_8,2823,12495,116,4030,7980,59,NA,341,735,3038,4793,20795,23946,11737,21120,5091,159
5/31/2018,Cat_4,Cat_8,16300,81450,374,35218,18318,375,42,3556,8691,13792,29374,122777,161214,55168,113099,13309,371
5/31/2018,Cat_1,Cat_9,234,833,47,395,835,NA,NA,108,102,245,175,1673,2304,902,1682,809,58
5/31/2018,Cat_2,Cat_9,58,380,62,76,520,NA,NA,82,NA,171,229,1585,1660,852,918,373,NA
5/31/2018,Cat_4,Cat_9,200,1590,43,746,634,46,NA,833,136,536,288,6997,10103,3574,4426,271,NA
6/1/2018,Cat_1,Cat_1,5846,5708,81,7948,4220,43,NA,NA,381,1133,948,3874,4736,2624,4945,1408,163
6/1/2018,Cat_2,Cat_1,839,677,60,1100,672,55,NA,NA,84,166,136,851,1032,497,755,187,NA
6/1/2018,Cat_4,Cat_1,3658,2390,62,7479,1167,65,NA,48,166,585,456,1540,1710,991,1726,140,40
6/1/2018,Cat_1,Cat_10,3521,2687,58,6384,3289,40,NA,43,135,557,1257,1637,1991,1036,2173,605,79
6/1/2018,Cat_2,Cat_10,1761,579,NA,4404,1307,47,NA,42,83,241,1439,715,1078,580,1148,444,43
6/1/2018,Cat_4,Cat_10,4023,6625,144,14147,4842,65,NA,87,516,1246,12799,12279,15392,6582,15093,999,67
6/1/2018,Cat_1,Cat_2,20873,36714,301,32335,26060,244,42,NA,3572,55187,8830,59408,71459,35857,61585,15628,642
6/1/2018,Cat_2,Cat_2,2599,5112,78,4418,4317,61,NA,54,419,1421,1597,11004,13273,5839,10293,2041,98
6/1/2018,Cat_4,Cat_2,9229,31335,178,28951,12873,205,NA,130,2653,60462,8687,51887,74047,24877,46815,4524,133
6/1/2018,Cat_1,Cat_3,1956,5241,230,3935,39735,62,NA,NA,375,1969,937,3695,3927,2315,3214,719,73
6/1/2018,Cat_2,Cat_3,289,773,60,569,8998,42,NA,44,91,407,129,833,866,552,783,111,NA
6/1/2018,Cat_4,Cat_3,1670,11133,261,6322,55640,137,NA,NA,587,1516,1065,6945,8005,3536,6616,591,NA
6/1/2018,Cat_1,Cat_4,1028,2511,45,1635,1306,NA,NA,NA,294,44700,688,2524,2857,1588,2572,916,93
6/1/2018,Cat_2,Cat_4,123,276,41,335,200,NA,NA,NA,29,478,154,276,357,189,287,147,42
6/1/2018,Cat_4,Cat_4,697,2066,53,4944,9561,56,NA,66,120,1841,440,1925,2733,1380,2019,134,43
6/1/2018,Cat_1,Cat_5,45087,52505,722,64861,40426,270,NA,NA,5078,10875,13146,70488,80516,39075,72327,25208,663
6/1/2018,Cat_2,Cat_5,9718,10107,153,15053,10431,146,NA,NA,762,1921,4230,16892,19317,8468,16298,4548,136
6/1/2018,Cat_4,Cat_5,48858,65904,573,122108,28143,396,44,235,4716,12944,25878,90379,130721,45462,88857,16681,294
6/1/2018,Cat_1,Cat_7,6148,5505,119,63850,8297,101,NA,95,337,1277,977,5386,7188,3228,5536,1249,72
6/1/2018,Cat_2,Cat_7,511,881,NA,3258,1596,47,NA,44,88,231,301,954,1601,501,1039,181,NA
6/1/2018,Cat_4,Cat_7,1564,5215,92,62548,1992,79,NA,1495,209,2521,1616,4100,7267,1623,3654,434,45
6/1/2018,Cat_1,Cat_8,30152,96753,508,48433,48928,300,40,44,7673,17336,25873,122871,145433,74150,144747,40429,1308
6/1/2018,Cat_2,Cat_8,4662,13374,83,7500,8470,131,NA,43,982,2522,4872,20766,22564,10765,22877,5244,198
6/1/2018,Cat_4,Cat_8,24333,85415,462,42831,20184,256,NA,111,8619,14600,26253,120509,137214,50059,114004,10648,311
6/1/2018,Cat_1,Cat_9,360,904,55,471,1090,NA,NA,NA,186,353,184,1786,2300,1181,1955,626,NA
6/1/2018,Cat_2,Cat_9,106,260,NA,233,511,46,NA,NA,69,113,71,1219,1550,709,657,232,47
6/1/2018,Cat_4,Cat_9,295,1390,47,1116,592,44,NA,60,255,442,374,7527,10171,3583,3544,302,47
6/2/2018,Cat_1,Cat_1,3585,4310,95,5006,3313,53,NA,NA,231,828,625,3313,3734,2279,3888,1263,114
6/2/2018,Cat_2,Cat_1,1479,851,NA,1911,1181,59,NA,NA,102,191,216,905,1040,691,840,163,47
6/2/2018,Cat_4,Cat_1,6159,4700,NA,15679,2430,118,NA,NA,268,1031,762,2316,2944,1217,2784,188,63
6/2/2018,Cat_1,Cat_10,4026,3024,43,8849,4103,43,NA,NA,127,527,1142,2094,2239,1527,2190,640,77
6/2/2018,Cat_2,Cat_10,2593,683,NA,7664,2588,NA,NA,NA,103,554,1418,1112,1348,871,1313,448,NA
6/2/2018,Cat_4,Cat_10,9525,9337,90,30700,7853,72,NA,82,1006,2494,12361,14899,18862,9060,15303,940,84
6/2/2018,Cat_1,Cat_2,10170,34344,321,18946,18546,194,NA,NA,2844,16310,7048,55398,63476,28794,51990,11378,643
6/2/2018,Cat_2,Cat_2,2106,7973,61,4528,7099,NA,NA,NA,787,2007,2133,14047,18063,9762,13399,2956,177
6/2/2018,Cat_4,Cat_2,8078,37139,154,24712,16581,187,NA,94,3300,16383,9775,62460,79524,35392,51636,5107,151
6/2/2018,Cat_1,Cat_3,618,1697,59,1384,9642,40,NA,NA,124,628,325,1276,1487,731,1431,369,NA
6/2/2018,Cat_2,Cat_3,86,418,46,382,3089,NA,NA,NA,84,133,140,405,552,307,434,112,NA
6/2/2018,Cat_4,Cat_3,645,3957,84,2773,13719,53,NA,NA,474,595,800,2774,3126,1202,2156,243,NA
6/2/2018,Cat_1,Cat_4,410,1568,48,811,1197,45,NA,NA,120,9070,476,2286,2804,1323,2245,668,97
6/2/2018,Cat_2,Cat_4,202,343,NA,486,362,NA,NA,NA,31,487,155,535,557,342,446,129,40
6/2/2018,Cat_4,Cat_4,260,1559,63,2648,2404,NA,NA,47,198,1140,471,2152,2760,1269,1916,227,NA
6/2/2018,Cat_1,Cat_5,29694,48058,544,39084,32086,292,NA,47,4413,8436,12001,54632,72807,34112,65865,20470,589
6/2/2018,Cat_2,Cat_5,9063,15440,129,17192,15523,70,NA,41,1227,3136,5998,24368,28125,14998,23350,6729,139
6/2/2018,Cat_4,Cat_5,40799,90518,657,143578,36454,412,NA,90,7377,13997,31838,118202,155408,54978,130803,24837,305
6/2/2018,Cat_1,Cat_7,4116,4612,110,23147,7062,102,NA,74,222,960,863,4953,7736,3210,5690,1169,62
6/2/2018,Cat_2,Cat_7,458,1337,NA,3652,1617,48,NA,44,120,394,347,1547,2370,975,1802,388,43
6/2/2018,Cat_4,Cat_7,1316,6743,79,28832,1831,83,NA,1068,262,2445,2238,5556,10581,2338,5342,369,40
6/2/2018,Cat_1,Cat_8,17757,70751,584,26637,31940,249,NA,NA,6995,14262,23489,91148,113518,55899,100476,30519,679
6/2/2018,Cat_2,Cat_8,4114,16779,85,6326,11289,118,NA,NA,1187,3580,5465,27015,30013,13963,27167,7330,142
6/2/2018,Cat_4,Cat_8,20658,88260,379,43583,28242,329,NA,NA,10048,16523,34638,139046,171317,65761,142706,13094,344
6/2/2018,Cat_1,Cat_9,239,667,53,571,653,42,NA,NA,85,216,112,1801,1919,1048,1540,438,40
6/2/2018,Cat_2,Cat_9,115,319,NA,324,593,NA,NA,NA,56,128,121,1867,2198,934,1191,223,NA
6/2/2018,Cat_4,Cat_9,162,1638,40,1262,539,NA,NA,53,229,294,305,8472,11766,4162,4021,390,NA
6/3/2018,Cat_1,Cat_1,2612,3756,84,3487,3025,74,NA,NA,191,782,806,3616,3664,2096,3562,1317,64
6/3/2018,Cat_2,Cat_1,896,905,45,1650,1060,62,NA,NA,72,248,216,817,926,573,741,336,NA
6/3/2018,Cat_4,Cat_1,4245,3968,45,11599,1931,69,NA,NA,333,706,564,2546,3393,1774,2857,216,64
6/3/2018,Cat_1,Cat_10,3639,2751,87,7436,3070,NA,NA,NA,250,474,961,1827,2292,1282,2315,777,61
6/3/2018,Cat_2,Cat_10,2404,800,59,6899,1924,44,NA,NA,211,255,1171,1408,1958,967,1503,341,47
6/3/2018,Cat_4,Cat_10,5334,7267,152,23390,6715,40,NA,62,880,1834,13180,14106,21310,8490,18865,907,57
6/3/2018,Cat_1,Cat_2,8439,36426,228,14893,23089,329,NA,NA,4112,48958,8204,54044,65779,28898,61015,14748,556
6/3/2018,Cat_2,Cat_2,2521,8841,85,4604,7132,57,NA,40,708,2696,2450,15934,19523,9703,15435,3336,112
6/3/2018,Cat_4,Cat_2,7651,40925,187,27467,15923,233,NA,73,5174,13230,13031,70598,88068,39441,62901,5959,140
6/3/2018,Cat_1,Cat_3,388,1097,57,1268,3532,NA,NA,NA,180,529,292,982,1038,535,989,314,60
6/3/2018,Cat_2,Cat_3,131,474,40,488,1487,NA,NA,NA,63,176,141,449,539,357,359,78,NA
6/3/2018,Cat_4,Cat_3,520,2735,102,2572,5112,40,NA,NA,603,818,710,2412,3192,1292,2330,276,NA
6/3/2018,Cat_1,Cat_4,571,1966,NA,997,1441,41,NA,NA,113,4548,525,2017,2191,1502,2438,760,134
6/3/2018,Cat_2,Cat_4,132,305,NA,323,514,48,NA,NA,33,469,163,484,601,354,458,158,NA
6/3/2018,Cat_4,Cat_4,221,1509,NA,3022,1586,70,NA,NA,155,996,556,2330,3290,1745,2023,228,NA
6/3/2018,Cat_1,Cat_5,22165,50230,594,40033,31339,175,NA,NA,4534,8485,12827,57697,64072,32499,65912,20965,450
6/3/2018,Cat_2,Cat_5,10953,18011,114,21010,17881,108,NA,NA,1326,3224,6891,28215,32041,16108,26150,7027,228
6/3/2018,Cat_4,Cat_5,45446,86317,819,126223,35817,410,NA,105,8616,15147,31565,128570,169700,70609,143977,22141,199
6/3/2018,Cat_1,Cat_7,4794,5224,102,21959,7305,107,NA,64,324,1235,803,5497,7997,3064,6455,1127,91
6/3/2018,Cat_2,Cat_7,515,1233,43,3863,2273,NA,NA,NA,108,277,373,1537,2537,887,1620,273,48
6/3/2018,Cat_4,Cat_7,1203,6304,86,30298,2371,61,NA,731,276,2350,2151,6189,11261,2741,4873,391,NA
6/3/2018,Cat_1,Cat_8,14253,75743,629,21871,35446,191,NA,NA,6950,11494,24692,102476,124600,56162,105207,34010,595
6/3/2018,Cat_2,Cat_8,5017,18844,127,7393,13522,83,NA,63,1664,4325,7213,29504,40720,20152,30176,8638,214
6/3/2018,Cat_4,Cat_8,20257,97881,449,35043,29688,347,46,63,10808,15139,36979,163120,205422,74799,167062,15677,295
6/3/2018,Cat_1,Cat_9,112,697,NA,279,626,NA,NA,44,92,210,138,1336,1554,731,1218,652,41
6/3/2018,Cat_2,Cat_9,61,552,NA,371,810,NA,NA,47,64,119,260,2084,2279,955,1520,367,45
6/3/2018,Cat_4,Cat_9,185,1542,NA,1149,677,41,NA,NA,254,501,268,8372,11715,3558,4553,425,NA
6/4/2018,Cat_1,Cat_1,4131,5708,45,6046,3475,95,NA,NA,297,1107,1115,5493,5458,2945,6140,1845,146
6/4/2018,Cat_2,Cat_1,633,510,NA,1055,653,43,NA,NA,77,59,129,515,561,327,543,160,NA
6/4/2018,Cat_4,Cat_1,2322,2433,60,5855,1038,43,NA,NA,100,327,346,1898,2041,1001,1654,110,40
6/4/2018,Cat_1,Cat_10,4502,3872,70,8284,4103,41,NA,NA,295,528,1150,2227,2603,1344,2370,786,113
6/4/2018,Cat_2,Cat_10,2017,765,NA,5122,1766,43,NA,48,107,292,1264,1230,1537,749,1354,187,63
6/4/2018,Cat_4,Cat_10,5727,6808,76,24801,5086,89,NA,60,985,1203,13897,12297,16302,7288,16618,780,63
6/4/2018,Cat_1,Cat_2,16835,46856,376,29627,23994,489,NA,NA,4737,20114,9169,74733,80591,38402,70195,19317,926
6/4/2018,Cat_2,Cat_2,1464,6024,112,3391,4933,58,NA,NA,609,1617,1590,12137,13046,6240,9861,2051,99
6/4/2018,Cat_4,Cat_2,6854,34968,188,20813,14851,184,NA,57,3265,14290,8816,57212,83506,30841,52829,4916,133
6/4/2018,Cat_1,Cat_3,823,1859,74,2048,5530,NA,NA,NA,191,738,291,1718,1848,1022,1753,519,41
6/4/2018,Cat_2,Cat_3,182,318,NA,646,1134,NA,NA,NA,76,296,156,583,524,362,486,118,NA
6/4/2018,Cat_4,Cat_3,465,1862,100,2797,3164,62,NA,NA,381,733,506,1963,2705,1098,1768,268,NA
6/4/2018,Cat_1,Cat_4,648,2292,58,1346,1552,88,NA,NA,130,4604,564,2536,2949,1531,2781,879,105
6/4/2018,Cat_2,Cat_4,133,301,47,347,279,NA,NA,NA,42,222,73,510,626,337,557,204,NA
6/4/2018,Cat_4,Cat_4,338,1594,44,2659,1201,41,NA,61,110,895,859,3017,3608,1805,2479,222,NA
6/4/2018,Cat_1,Cat_5,42356,60313,738,59020,41389,341,NA,NA,6136,10080,14730,72337,92048,48728,79084,25920,836
6/4/2018,Cat_2,Cat_5,7743,12120,113,15755,10503,100,NA,NA,1097,2903,4296,19740,23487,12058,18177,4043,172
6/4/2018,Cat_4,Cat_5,36560,70513,741,130507,26241,292,46,55,6476,12291,22035,95083,128296,55486,107889,19720,224
6/4/2018,Cat_1,Cat_7,5470,7389,162,24202,9130,73,NA,85,339,1466,1567,7479,9748,4420,8023,1919,60
6/4/2018,Cat_2,Cat_7,575,1443,61,3218,1706,NA,NA,NA,111,279,355,1234,1930,769,1401,259,NA
6/4/2018,Cat_4,Cat_7,3506,8650,91,34797,2832,117,NA,534,362,2171,3361,6302,12759,2354,7175,807,103
6/4/2018,Cat_1,Cat_8,27155,104808,768,41933,53868,426,59,NA,9801,19404,33253,156962,160928,85819,163749,50168,1118
6/4/2018,Cat_2,Cat_8,3399,12559,103,6231,8663,61,NA,NA,1008,2959,5667,24500,29019,12976,25043,5994,78
6/4/2018,Cat_4,Cat_8,17901,85617,567,37212,23221,283,NA,NA,9012,15012,28662,133283,162273,57350,112052,11327,333
6/4/2018,Cat_1,Cat_9,189,719,54,412,793,NA,NA,NA,140,336,192,2253,2498,1169,1864,968,NA
6/4/2018,Cat_2,Cat_9,115,320,43,206,415,NA,NA,NA,86,118,155,1757,1799,871,907,264,NA
6/4/2018,Cat_4,Cat_9,210,1542,NA,1126,653,43,NA,53,247,486,271,7653,10277,3710,3723,245,53
6/5/2018,Cat_1,Cat_1,3664,4511,69,4869,3401,59,NA,NA,569,853,1047,5340,5481,2548,5179,1930,96
6/5/2018,Cat_2,Cat_1,484,687,42,585,684,NA,NA,NA,61,72,80,687,823,357,743,193,NA
6/5/2018,Cat_4,Cat_1,2162,1789,62,4462,1133,54,NA,NA,144,351,509,1815,2042,1073,1708,111,40
6/5/2018,Cat_1,Cat_10,4409,2532,78,6440,2893,60,NA,NA,141,654,1331,2265,2531,1306,2559,834,56
6/5/2018,Cat_2,Cat_10,3427,623,NA,5715,2062,NA,NA,NA,61,160,1156,1042,1468,578,1307,283,NA
6/5/2018,Cat_4,Cat_10,6226,5894,94,14477,6174,66,NA,60,649,1092,12173,11519,17164,7655,13542,746,62
6/5/2018,Cat_1,Cat_2,20830,43016,418,24717,25150,376,NA,NA,5510,28446,9301,67359,83468,40720,76026,16748,831
6/5/2018,Cat_2,Cat_2,2515,5074,75,3713,5521,71,NA,NA,662,1919,1688,12055,13184,7012,11891,1923,124
6/5/2018,Cat_4,Cat_2,8737,30072,213,22047,13777,174,NA,48,3250,26379,8878,57997,74004,32074,46167,4090,133
6/5/2018,Cat_1,Cat_3,9551,3419,135,12425,6656,48,NA,NA,402,1203,1367,3991,4204,2869,4330,871,101
6/5/2018,Cat_2,Cat_3,2006,684,NA,2634,1543,NA,NA,NA,131,213,251,976,1146,686,986,111,NA
6/5/2018,Cat_4,Cat_3,17024,5987,98,38536,6769,76,NA,NA,996,1074,2235,5361,8311,3172,5875,381,NA
6/5/2018,Cat_1,Cat_4,959,2410,48,1436,1662,41,NA,NA,281,12283,735,2242,3246,1472,2649,918,82
6/5/2018,Cat_2,Cat_4,85,213,NA,257,367,NA,NA,NA,31,310,132,521,498,304,457,103,NA
6/5/2018,Cat_4,Cat_4,538,1901,NA,2275,967,62,NA,NA,68,1203,897,2763,2959,1452,2288,262,NA
6/5/2018,Cat_1,Cat_5,32949,56422,374,42466,35859,269,47,NA,5243,10077,16456,74537,77581,44310,81346,25082,753
6/5/2018,Cat_2,Cat_5,8136,8901,101,11645,10473,65,NA,NA,826,2168,4140,18613,21052,9557,16438,4763,137
6/5/2018,Cat_4,Cat_5,35709,59773,422,68009,25138,282,46,43,5121,9549,21049,99118,127780,48122,96766,18801,289
6/5/2018,Cat_1,Cat_7,8472,5755,69,54032,8322,NA,NA,62,457,1473,1735,6711,10232,4240,8077,1655,72
6/5/2018,Cat_2,Cat_7,1091,1014,NA,3026,1444,NA,NA,NA,72,255,329,1458,1913,840,1604,223,NA
6/5/2018,Cat_4,Cat_7,2449,5717,90,49093,2061,85,NA,436,175,2100,2102,4527,8849,1945,4129,529,55
6/5/2018,Cat_1,Cat_8,30682,103358,841,37408,49853,366,NA,NA,10568,19267,33326,143544,162321,79428,167425,44487,1021
6/5/2018,Cat_2,Cat_8,3530,12779,124,5098,9564,NA,NA,NA,873,2457,4808,20747,23297,12881,19942,5564,181
6/5/2018,Cat_4,Cat_8,20119,79602,272,29634,22089,286,63,40,7815,14132,28710,124746,148092,54786,125392,13525,254
6/5/2018,Cat_1,Cat_9,445,869,69,592,953,NA,NA,NA,131,423,182,2242,2485,1107,1953,696,NA
6/5/2018,Cat_2,Cat_9,40,427,NA,212,715,NA,NA,NA,40,176,154,1130,1525,614,707,253,NA
6/5/2018,Cat_4,Cat_9,279,1180,NA,1409,554,42,NA,62,195,330,207,7571,8716,3567,3811,279,48
6/6/2018,Cat_1,Cat_1,4138,4946,42,4670,2969,NA,NA,NA,310,889,1146,4781,5055,2659,5046,2172,154
6/6/2018,Cat_2,Cat_1,497,422,NA,634,627,NA,NA,NA,33,59,165,518,552,377,573,192,48
6/6/2018,Cat_4,Cat_1,1548,2054,44,3183,931,60,NA,NA,137,311,348,1359,1760,832,1613,216,44
6/6/2018,Cat_1,Cat_10,3671,2318,43,5323,2888,NA,NA,NA,144,484,1152,1932,2324,1176,2041,619,69
6/6/2018,Cat_2,Cat_10,2771,332,NA,4626,1716,NA,NA,NA,57,197,920,832,1225,406,939,201,NA
6/6/2018,Cat_4,Cat_10,4192,4008,61,7204,3846,47,NA,43,455,1154,11558,10464,13117,5723,12099,662,77
6/6/2018,Cat_1,Cat_2,19657,38651,259,27102,23530,209,NA,NA,6924,28851,9012,61606,73947,37926,67032,15060,792
6/6/2018,Cat_2,Cat_2,2280,6228,82,3269,4743,53,NA,NA,648,1983,1585,10634,13840,6592,9855,2282,139
6/6/2018,Cat_4,Cat_2,9025,30581,223,20629,15263,169,NA,40,3275,18390,10031,53449,66882,29191,46138,3802,174
6/6/2018,Cat_1,Cat_3,4229,3974,98,6159,4138,67,NA,NA,422,2263,1066,6671,7899,5405,7204,1536,61
6/6/2018,Cat_2,Cat_3,895,648,47,1123,1085,NA,NA,NA,110,480,224,1337,1552,989,1499,158,NA
6/6/2018,Cat_4,Cat_3,3893,4707,113,10951,2969,NA,NA,NA,821,1623,934,6468,8150,3563,6220,430,59
